Año,Pais,Id_Pais,Crecimiento_PIB,Tasa_desempleo,Inflacion_PIB,Homicidios_intencionales,Muertes_Conflicto,Control_Corrupcion,Emisiones_CO2,Esperanza_vida,Migracion_neta,Poblacion_total
2020,Tanzania,TZA,1.99196460647855,2.78,6.42301399038681,3.70475302959177,25.0,41.8269233703613,14435.5,66.408,-15795.0,61704518.0
2020,Thailand,THA,-6.0669259685517,1.1,-1.28194431763421,0.0,46.0,36.538459777832,265478.9,79.274,35526.0,71475664.0
2020,Timor-Leste,TLS,31.9144886243049,4.804,-19.3411797139216,0.0,0.0,44.230770111084,446.1,68.475,-3506.0,1299995.0
2020,Togo,TGO,1.97574291923675,4.028,1.79923679710228,0.0,0.0,26.9230766296387,2415.1,61.035,-995.0,8442580.0
2020,Tonga,TON,0.488645323313833,2.654,-4.19806880314589,0.0,0.0,45.1923065185547,118.1,70.928,-948.0,105254.0
2020,Trinidad and Tobago,TTO,-7.67833117665977,4.21,-4.40128687737823,26.2820398815134,0.0,49.519229888916,15420.0,74.406,2370.0,1518147.0
2020,Tunisia,TUN,-8.81787876669556,16.373,6.69548785223802,4.62105575007752,0.0,52.4038467407227,29293.0,75.292,-9189.0,12161723.0
2020,Turkmenistan,TKM,-3.40000000000001,4.799,6.77432696162754,0.0,0.0,6.25,63655.0,68.687,-4502.0,6250438.0
2020,Turks and Caicos Islands,TCA,-26.7828769274205,0.0,5.46019003976748,0.0,0.0,0.0,0.0,75.001,682.0,44276.0
2020,Tuvalu,TUV,-4.27483167471405,0.0,0.890715817287941,0.0,0.0,68.2692337036133,6.6,64.382,-15.0,11069.0
2020,Uganda,UGA,2.95130642159407,4.511,2.72148444270766,10.0440019618683,0.0,16.3461532592773,5674.6,62.851,43465.0,44404611.0
2020,Ukraine,UKR,-3.75280409994949,9.48,10.2949442779935,3.86703005362156,196.0,23.0769233703613,165663.6,71.1851219512195,-2173.0,44132049.0
2020,United Arab Emirates,ARE,-4.95705243303316,4.29,-12.0313053012111,0.699881310897077,0.0,83.1730804443359,188088.7,78.946,-2762.0,9287289.0
2020,Uruguay,URY,-6.26297681887324,10.33,9.95751211134611,9.8568525465893,0.0,88.9423065185547,6514.3,78.43,-1486.0,3429086.0
2020,Uzbekistan,UZB,1.99558507835501,5.29,11.4424248309329,1.33923285789026,0.0,15.865385055542,115577.8,70.331,-39203.0,34232050.0
2020,Vanuatu,VUT,-4.99249142889525,2.017,2.78534184329737,0.320836742223719,0.0,48.5576934814453,121.3,70.299,-197.0,311685.0
2020,"Venezuela, RB",VEN,0.0,7.53,0.0,29.4274010064459,0.0,3.36538457870483,72509.0,71.095,-525142.0,28490453.0
2020,Vietnam,VNM,2.86541194612104,2.1,1.46748661751053,0.0,0.0,42.788459777832,355323.1,75.378,-2016.0,96648685.0
2020,Virgin Islands (U.S.),VIR,-2.14700681990402,13.255,4.35366961898791,0.0,0.0,58.1730766296387,0.0,79.819512195122,0.0,106290.0
2020,West Bank and Gaza,PSE,-11.3184661065134,25.89,2.22090183339058,0.956289310588125,0.0,31.25,0.0,74.403,-12369.0,4803269.0
2020,"Yemen, Rep.",YEM,0.0,13.575,0.0,0.0,2369.0,0.961538434028625,9960.1,64.65,-86100.0,32284046.0
2020,Zambia,ZMB,-2.78505506545167,6.03,13.7435021622394,0.0,0.0,26.4423084259033,7607.1,62.38,9015.0,18927715.0
2020,Zimbabwe,ZWE,-7.81695064681365,7.898,604.945864228018,4.97777042599376,0.0,9.61538505554199,8312.5,61.124,-29955.0,15669666.0
